726 Event 2883419, Run 945, Split 23: Ecm = 2.83, Z = 282.43: D
727 Event 73509, Run 649, Split 7: Ecm = 2.83, Z = 274.31: A
728 Event 526535, Run 760, Split 87: Ecm = 2.83, Z = 209.36: D
729 Event 42935, Run 793, Split 9: Ecm = 2.83, Z = 224.51: A
730 Event 287515, Run 849, Split 59: Ecm = 2.83, Z = 213.07: D
731 Event 4202879, Run 682, Split 65: Ecm = 2.83, Z = 301.49: D
732 Event 428145, Run 668, Split 14: Ecm = 2.83, Z = 222.81: D
733 Event 488052, Run 751, Split 15: Ecm = 2.83, Z = 212.44: A
734 Event 292410, Run 666, Split 59: Ecm = 2.84, Z = 268.22: A
735 Event 5092788, Run 830, Split 24: Ecm = 2.84, Z = 222.15: A
736 Event 1122826, Run 688, Split 30: Ecm = 2.84, Z = 260.82: A
737 Event 642932, Run 770, Split 30: Ecm = 2.84, Z = 280.30: A
738 Event 5059555, Run 684, Split 42: Ecm = 2.84, Z = 245.90: A
739 Event 735092, Run 751, Split 69: Ecm = 2.85, Z = 272.67: A
740 Event 683494, Run 668, Split 66: Ecm = 2.85, Z = 256.74: F
741 Event 4867234, Run 829, Split 73: Ecm = 2.85, Z = 287.26: A
742 Event 1279949, Run 664, Split 29: Ecm = 2.85, Z = 251.93: D
743 Event 409433, Run 668, Split 10: Ecm = 2.85, Z = 226.23: E
744 Event 4017718, Run 682, Split 27: Ecm = 2.85, Z = 299.98: E
745 Event 68454, Run 709, Split 13: Ecm = 2.85, Z = 205.62: A
746 Event 2779628, Run 824, Split 58: Ecm = 2.85, Z = 280.06: D
747 Event 657342, Run 845, Split 40: Ecm = 2.85, Z = 313.17: C
748 Event 2876579, Run 679, Split 86: Ecm = 2.85, Z = 264.60: E
749 Event 403110, Run 674, Split 3: Ecm = 2.86, Z = 245.00: D
750 Event 4811657, Run 683, Split 92: Ecm = 2.86, Z = 233.60: A
751 Event 12552, Run 685, Split 2: Ecm = 2.86, Z = 260.41: A
752 Event 2439888, Run 943, Split 6: Ecm = 2.86, Z = 229.68: E
753 Event 1154890, Run 842, Split 55: Ecm = 2.86, Z = 272.38: A
754 Event 202345, Run 854, Split 43: Ecm = 2.87, Z = 225.69: E
755 Event 1576036, Run 677, Split 14: Ecm = 2.87, Z = 221.87: D
756 Event 341156, Run 833, Split 46: Ecm = 2.87, Z = 241.52: B
757 Event 1013210, Run 752, Split 34: Ecm = 2.87, Z = 275.35: D
758 Event 1022866, Run 819, Split 22: Ecm = 2.87, Z = 201.86: D
759 Event 957050, Run 662, Split 50: Ecm = 2.87, Z = 246.33: A
760 Event 3112713, Run 947, Split 2: Ecm = 2.88, Z = 235.08: A
761 Event 1710410, Run 772, Split 60: Ecm = 2.88, Z = 235.13: B
762 Event 2364794, Run 942, Split 21: Ecm = 2.88, Z = 245.86: D
763 Event 2892564, Run 945, Split 24: Ecm = 2.88, Z = 282.46: B
764 Event 537165, Run 845, Split 15: Ecm = 2.88, Z = 267.74: A
765 Event 496110, Run 760, Split 81: Ecm = 2.89, Z = 248.51: A
766 Event 437713, Run 709, Split 89: Ecm = 2.89, Z = 231.11: D
767 Event 1425246, Run 814, Split 64: Ecm = 2.90, Z = 263.88: B
768 Event 853053, Run 710, Split 78: Ecm = 2.90, Z = 241.63: D
769 Event 1746262, Run 772, Split 67: Ecm = 2.90, Z = 198.43: A
770 Event 994604, Run 752, Split 30: Ecm = 2.90, Z = 251.97: B
771 Event 772270, Run 798, Split 65: Ecm = 2.90, Z = 235.82: B
772 Event 1028277, Run 675, Split 59: Ecm = 2.91, Z = 265.50: A
773 Event 260345, Run 666, Split 53: Ecm = 2.91, Z = 212.48: B
774 Event 1636682, Run 772, Split 44: Ecm = 2.91, Z = 258.30: E
775 Event 4541295, Run 683, Split 37: Ecm = 2.91, Z = 284.78: E
776 Event 636080, Run 810, Split 36: Ecm = 2.91, Z = 317.19: A
777 Event 83532, Run 666, Split 17: Ecm = 2.91, Z = 226.88: D
778 Event 4727664, Run 683, Split 75: Ecm = 2.91, Z = 231.97: A
779 Event 1193880, Run 664, Split 12: Ecm = 2.91, Z = 207.31: A
780 Event 1002923, Run 675, Split 54: Ecm = 2.91, Z = 208.37: D
781 Event 377759, Run 769, Split 80: Ecm = 2.91, Z = 249.49: B
782 Event 627491, Run 686, Split 29: Ecm = 2.91, Z = 205.90: A
783 Event 336779, Run 672, Split 68: Ecm = 2.91, Z = 248.38: B
784 Event 996018, Run 752, Split 30: Ecm = 2.91, Z = 315.87: E
785 Event 3809866, Run 827, Split 40: Ecm = 2.91, Z = 303.17: A
786 Event 392694, Run 760, Split 57: Ecm = 2.91, Z = 238.80: E
787 Event 360280, Run 787, Split 76: Ecm = 2.91, Z = 195.14: A
788 Event 308699, Run 801, Split 64: Ecm = 2.91, Z = 241.30: D
789 Event 1864497, Run 754, Split 16: Ecm = 2.92, Z = 257.88: B
790 Event 351813, Run 709, Split 72: Ecm = 2.92, Z = 261.31: A
791 Event 720612, Run 845, Split 54: Ecm = 2.92, Z = 236.65: A
792 Event 4361110, Run 828, Split 60: Ecm = 2.92, Z = 216.40: D
793 Event 94957, Run 778, Split 19: Ecm = 2.93, Z = 233.26: A
794 Event 2496849, Run 943, Split 16: Ecm = 2.93, Z = 233.24: A
795 Event 1314745, Run 771, Split 76: Ecm = 2.93, Z = 207.64: A
796 Event 3588692, Run 681, Split 37: Ecm = 2.93, Z = 325.12: C
797 Event 974143, Run 842, Split 17: Ecm = 2.93, Z = 230.73: G
798 Event 276321, Run 659, Split 51: Ecm = 2.93, Z = 240.41: E
799 Event 896005, Run 706, Split 90: Ecm = 2.93, Z = 272.32: D
800 Event 1065924, Run 771, Split 23: Ecm = 2.94, Z = 213.78: A
801 Event 704906, Run 841, Split 58: Ecm = 2.94, Z = 227.89: E
802 Event 3160579, Run 947, Split 10: Ecm = 2.94, Z = 219.16: D
803 Event 660805, Run 674, Split 55: Ecm = 2.94, Z = 345.67: B
804 Event 3222381, Run 947, Split 20: Ecm = 2.94, Z = 254.23: A
805 Event 2932694, Run 657, Split 12: Ecm = 2.94, Z = 232.17: A
806 Event 4292910, Run 682, Split 83: Ecm = 2.95, Z = 210.03: B
807 Event 4284985, Run 682, Split 81: Ecm = 2.95, Z = 251.58: D
808 Event 862379, Run 794, Split 88: Ecm = 2.95, Z = 189.88: F
809 Event 1691444, Run 665, Split 41: Ecm = 2.95, Z = 222.33: D
810 Event 636059, Run 798, Split 36: Ecm = 2.95, Z = 229.32: D
811 Event 5265386, Run 684, Split 84: Ecm = 2.95, Z = 319.83: A
812 Event 1041443, Run 662, Split 67: Ecm = 2.95, Z = 276.44: A
813 Event 167212, Run 705, Split 33: Ecm = 2.95, Z = 235.08: E
814 Event 143964, Run 783, Split 26: Ecm = 2.96, Z = 212.57: B
815 Event 214365, Run 705, Split 43: Ecm = 2.96, Z = 216.11: A
816 Event 1854743, Run 677, Split 71: Ecm = 2.96, Z = 229.88: D
817 Event 1149790, Run 780, Split 50: Ecm = 2.96, Z = 284.00: A
818 Event 945979, Run 662, Split 47: Ecm = 2.96, Z = 191.24: A
819 Event 811362, Run 818, Split 75: Ecm = 2.96, Z = 217.66: A
820 Event 1207213, Run 846, Split 60: Ecm = 2.96, Z = 200.55: B
821 Event 2334977, Run 942, Split 16: Ecm = 2.97, Z = 230.82: D
822 Event 5161254, Run 684, Split 63: Ecm = 2.97, Z = 224.52: E
823 Event 770533, Run 850, Split 63: Ecm = 2.97, Z = 317.87: B
824 Event 923938, Run 675, Split 38: Ecm = 2.97, Z = 207.30: D
825 Event 859072, Run 788, Split 86: Ecm = 2.97, Z = 237.45: D
826 Event 1148279, Run 707, Split 45: Ecm = 2.97, Z = 253.17: C
827 Event 4042283, Run 827, Split 90: Ecm = 2.97, Z = 254.34: C
828 Event 1188635, Run 752, Split 73: Ecm = 2.98, Z = 230.52: A
829 Event 1158030, Run 707, Split 47: Ecm = 2.98, Z = 226.37: A
830 Event 1672857, Run 677, Split 33: Ecm = 2.98, Z = 222.51: A
831 Event 323729, Run 797, Split 69: Ecm = 2.98, Z = 217.29: D
832 Event 5131904, Run 684, Split 56: Ecm = 2.98, Z = 236.99: A
833 Event 1635956, Run 653, Split 49: Ecm = 2.98, Z = 229.15: A
834 Event 1599941, Run 753, Split 56: Ecm = 2.98, Z = 260.39: D
835 Event 2562125, Run 679, Split 22: Ecm = 2.98, Z = 275.13: B
836 Event 1457285, Run 689, Split 1: Ecm = 2.98, Z = 223.25: D
837 Event 483486, Run 760, Split 78: Ecm = 2.99, Z = 257.69: E
838 Event 267686, Run 666, Split 54: Ecm = 2.99, Z = 206.17: D
839 Event 1129628, Run 771, Split 37: Ecm = 2.99, Z = 218.27: A
840 Event 3291457, Run 825, Split 93: Ecm = 2.99, Z = 306.88: E
841 Event 2687028, Run 824, Split 38: Ecm = 2.99, Z = 229.33: B
842 Event 329988, Run 666, Split 67: Ecm = 2.99, Z = 339.22: C
843 Event 1078412, Run 851, Split 27: Ecm = 2.99, Z = 257.02: E
844 Event 421339, Run 668, Split 13: Ecm = 2.99, Z = 214.92: A
845 Event 156364, Run 659, Split 27: Ecm = 3.00, Z = 197.59: A
846 Event 270370, Run 769, Split 57: Ecm = 3.00, Z = 215.04: B
847 Event 1313937, Run 664, Split 36: Ecm = 3.00, Z = 204.45: D
848 Event 315655, Run 787, Split 66: Ecm = 3.00, Z = 204.49: D
849 Event 296788, Run 854, Split 63: Ecm = 3.00, Z = 308.60: A
850 Event 393302, Run 778, Split 82: Ecm = 3.00, Z = 233.40: A
851 Event 5182498, Run 684, Split 67: Ecm = 3.00, Z = 294.34: C
852 Event 623569, Run 806, Split 36: Ecm = 3.00, Z = 284.15: D
853 Event 482680, Run 668, Split 25: Ecm = 3.00, Z = 211.44: F
854 Event 623781, Run 661, Split 58: Ecm = 3.00, Z = 241.28: A
855 Event 2148676, Run 816, Split 66: Ecm = 3.00, Z = 206.84: A
856 Event 952741, Run 675, Split 44: Ecm = 3.01, Z = 215.06: B
857 Event 1289175, Run 790, Split 69: Ecm = 3.01, Z = 248.57: D
858 Event 304032, Run 797, Split 64: Ecm = 3.01, Z = 229.79: A
859 Event 1516018, Run 791, Split 21: Ecm = 3.01, Z = 218.94: A
860 Event 163617, Run 705, Split 32: Ecm = 3.01, Z = 295.00: A
861 Event 644190, Run 784, Split 37: Ecm = 3.01, Z = 218.88: A
862 Event 3591109, Run 826, Split 59: Ecm = 3.01, Z = 235.29: E
863 Event 401607, Run 668, Split 8: Ecm = 3.01, Z = 266.94: A
864 Event 4925887, Run 684, Split 14: Ecm = 3.01, Z = 286.14: B
865 Event 74622, Run 832, Split 15: Ecm = 3.02, Z = 274.95: A
866 Event 2010706, Run 816, Split 36: Ecm = 3.02, Z = 263.73: B
867 Event 417316, Run 709, Split 85: Ecm = 3.02, Z = 232.11: E
868 Event 725275, Run 662, Split 2: Ecm = 3.02, Z = 225.17: E
869 Event 1660065, Run 665, Split 35: Ecm = 3.02, Z = 265.45: B
870 Event 91411, Run 787, Split 18: Ecm = 3.02, Z = 276.37: A
871 Event 810217, Run 662, Split 20: Ecm = 3.02, Z = 313.76: A
872 Event 2281031, Run 823, Split 51: Ecm = 3.02, Z = 261.60: B
873 Event 1880952, Run 754, Split 19: Ecm = 3.03, Z = 239.79: B
874 Event 333379, Run 783, Split 67: Ecm = 3.03, Z = 204.86: D
875 Event 860782, Run 784, Split 84: Ecm = 3.03, Z = 309.16: D
876 Event 2367168, Run 942, Split 22: Ecm = 3.03, Z = 347.48: C
877 Event 1279247, Run 790, Split 67: Ecm = 3.03, Z = 336.93: B
878 Event 3817999, Run 681, Split 84: Ecm = 3.03, Z = 219.42: E
879 Event 4709155, Run 829, Split 39: Ecm = 3.03, Z = 184.16: D
880 Event 1125142, Run 707, Split 40: Ecm = 3.03, Z = 340.92: D
881 Event 4660710, Run 683, Split 61: Ecm = 3.04, Z = 306.32: B
882 Event 147665, Run 760, Split 3: Ecm = 3.04, Z = 241.64: E
883 Event 177421, Run 666, Split 36: Ecm = 3.04, Z = 228.39: D
884 Event 4552426, Run 683, Split 39: Ecm = 3.04, Z = 348.32: B
885 Event 288970, Run 709, Split 59: Ecm = 3.04, Z = 189.16: D
886 Event 1750739, Run 665, Split 54: Ecm = 3.04, Z = 209.42: A
887 Event 3411182, Run 681, Split 1: Ecm = 3.04, Z = 269.87: E
888 Event 277505, Run 672, Split 56: Ecm = 3.04, Z = 284.15: A
889 Event 58334, Run 659, Split 7: Ecm = 3.04, Z = 236.43: D
890 Event 106601, Run 672, Split 21: Ecm = 3.04, Z = 300.46: D
891 Event 2729369, Run 824, Split 47: Ecm = 3.05, Z = 217.72: C
892 Event 667765, Run 794, Split 46: Ecm = 3.05, Z = 303.75: B
893 Event 1052140, Run 771, Split 20: Ecm = 3.05, Z = 270.87: B
894 Event 650652, Run 810, Split 40: Ecm = 3.05, Z = 193.68: D
895 Event 2468997, Run 943, Split 11: Ecm = 3.05, Z = 211.41: A
896 Event 1380814, Run 664, Split 49: Ecm = 3.05, Z = 202.75: F
897 Event 648747, Run 845, Split 38: Ecm = 3.06, Z = 287.53: B
898 Event 967351, Run 686, Split 99: Ecm = 3.06, Z = 203.75: A
899 Event 713271, Run 810, Split 53: Ecm = 3.06, Z = 253.92: A
900 Event 586631, Run 661, Split 50: Ecm = 3.06, Z = 212.10: A
901 Event 185439, Run 793, Split 40: Ecm = 3.06, Z = 241.41: B
902 Event 232218, Run 709, Split 47: Ecm = 3.06, Z = 317.71: B
903 Event 21767, Run 712, Split 4: Ecm = 3.06, Z = 289.28: B
904 Event 914209, Run 845, Split 95: Ecm = 3.06, Z = 212.07: A
905 Event 551581, Run 779, Split 19: Ecm = 3.06, Z = 256.84: A
906 Event 16478, Run 672, Split 3: Ecm = 3.07, Z = 192.87: D
907 Event 1465962, Run 772, Split 8: Ecm = 3.07, Z = 262.28: E
908 Event 3400229, Run 680, Split 96: Ecm = 3.07, Z = 295.71: A
909 Event 129336, Run 836, Split 27: Ecm = 3.07, Z = 222.52: A
910 Event 1019266, Run 842, Split 26: Ecm = 3.07, Z = 240.84: B
911 Event 3936350, Run 827, Split 67: Ecm = 3.08, Z = 200.96: A
912 Event 1268570, Run 664, Split 27: Ecm = 3.08, Z = 259.20: C
913 Event 394184, Run 836, Split 83: Ecm = 3.08, Z = 259.75: B
914 Event 201645, Run 705, Split 40: Ecm = 3.08, Z = 193.34: A
915 Event 455451, Run 661, Split 24: Ecm = 3.08, Z = 209.95: D
916 Event 370075, Run 783, Split 75: Ecm = 3.09, Z = 200.50: A
917 Event 3649699, Run 681, Split 49: Ecm = 3.09, Z = 209.62: B
918 Event 5093173, Run 684, Split 49: Ecm = 3.09, Z = 248.85: B
919 Event 230943, Run 672, Split 46: Ecm = 3.09, Z = 328.65: A
920 Event 1430094, Run 664, Split 59: Ecm = 3.09, Z = 250.89: D
921 Event 2295081, Run 942, Split 9: Ecm = 3.09, Z = 227.60: E
922 Event 445924, Run 661, Split 22: Ecm = 3.09, Z = 234.08: D
923 Event 1948028, Run 821, Split 23: Ecm = 3.09, Z = 252.78: B
924 Event 408506, Run 685, Split 83: Ecm = 3.10, Z = 194.69: F
925 Event 1290613, Run 814, Split 35: Ecm = 3.10, Z = 242.36: B
926 Event 807865, Run 662, Split 19: Ecm = 3.10, Z = 228.62: D
927 Event 206624, Run 705, Split 41: Ecm = 3.11, Z = 187.29: A
928 Event 4930818, Run 684, Split 15: Ecm = 3.11, Z = 358.22: D
929 Event 1095633, Run 688, Split 25: Ecm = 3.11, Z = 295.21: D
930 Event 537712, Run 674, Split 30: Ecm = 3.11, Z = 251.03: A
931 Event 1536307, Run 772, Split 23: Ecm = 3.11, Z = 278.28: C
932 Event 630863, Run 674, Split 49: Ecm = 3.11, Z = 205.64: A
933 Event 1481590, Run 753, Split 29: Ecm = 3.11, Z = 220.00: A
934 Event 224128, Run 672, Split 45: Ecm = 3.12, Z = 242.41: D
935 Event 842646, Run 751, Split 93: Ecm = 3.12, Z = 203.54: A
936 Event 5095127, Run 684, Split 49: Ecm = 3.12, Z = 221.26: D
937 Event 2705679, Run 824, Split 42: Ecm = 3.12, Z = 297.43: B
938 Event 1270201, Run 851, Split 69: Ecm = 3.12, Z = 337.01: B
939 Event 2961016, Run 946, Split 6: Ecm = 3.12, Z = 296.87: A
940 Event 32818, Run 712, Split 6: Ecm = 3.12, Z = 212.29: A
941 Event 1574345, Run 677, Split 13: Ecm = 3.12, Z = 258.55: A
942 Event 2660304, Run 824, Split 33: Ecm = 3.13, Z = 257.25: D
943 Event 1513003, Run 653, Split 30: Ecm = 3.13, Z = 248.90: B
944 Event 687149, Run 834, Split 23: Ecm = 3.13, Z = 239.90: C
945 Event 1788362, Run 677, Split 57: Ecm = 3.13, Z = 217.17: F
946 Event 485255, Run 668, Split 26: Ecm = 3.13, Z = 254.04: A
947 Event 734366, Run 818, Split 59: Ecm = 3.14, Z = 184.48: F
948 Event 223428, Run 666, Split 45: Ecm = 3.14, Z = 226.21: A
949 Event 1710679, Run 677, Split 41: Ecm = 3.14, Z = 236.64: B
950 Event 2437704, Run 678, Split 93: Ecm = 3.14, Z = 287.38: B
951 Event 1769482, Run 654, Split 10: Ecm = 3.14, Z = 225.36: B
952 Event 1335370, Run 842, Split 94: Ecm = 3.15, Z = 304.81: C
953 Event 923357, Run 798, Split 98: Ecm = 3.15, Z = 275.65: A
954 Event 2502530, Run 943, Split 17: Ecm = 3.15, Z = 226.98: A
955 Event 128052, Run 659, Split 21: Ecm = 3.15, Z = 245.18: B
956 Event 446457, Run 783, Split 91: Ecm = 3.15, Z = 199.35: A
957 Event 896589, Run 788, Split 94: Ecm = 3.15, Z = 265.49: E
958 Event 1172987, Run 785, Split 56: Ecm = 3.15, Z = 209.35: A
959 Event 926293, Run 675, Split 38: Ecm = 3.15, Z = 248.40: B
960 Event 278919, Run 709, Split 57: Ecm = 3.15, Z = 375.45: B
961 Event 395512, Run 661, Split 11: Ecm = 3.16, Z = 217.72: E
962 Event 4122642, Run 682, Split 48: Ecm = 3.16, Z = 227.47: B
963 Event 564105, Run 810, Split 21: Ecm = 3.16, Z = 261.03: E
964 Event 119882, Run 793, Split 25: Ecm = 3.16, Z = 213.19: A
965 Event 196798, Run 833, Split 15: Ecm = 3.16, Z = 256.64: D
966 Event 1289407, Run 664, Split 31: Ecm = 3.16, Z = 218.95: E
967 Event 1462008, Run 753, Split 25: Ecm = 3.16, Z = 241.64: A
968 Event 121686, Run 769, Split 25: Ecm = 3.16, Z = 283.27: A
969 Event 1180029, Run 707, Split 52: Ecm = 3.16, Z = 236.17: E
970 Event 1933241, Run 677, Split 87: Ecm = 3.16, Z = 263.37: B
971 Event 215111, Run 666, Split 43: Ecm = 3.16, Z = 216.23: D
972 Event 3651442, Run 681, Split 50: Ecm = 3.17, Z = 210.78: E
973 Event 2538636, Run 655, Split 68: Ecm = 3.17, Z = 211.59: B
974 Event 1748225, Run 772, Split 68: Ecm = 3.17, Z = 226.70: B
975 Event 2022525, Run 678, Split 8: Ecm = 3.17, Z = 259.14: E
976 Event 116725, Run 666, Split 23: Ecm = 3.17, Z = 205.50: D
977 Event 1754514, Run 665, Split 54: Ecm = 3.18, Z = 254.34: A
978 Event 2425290, Run 678, Split 90: Ecm = 3.18, Z = 199.92: D
979 Event 871486, Run 810, Split 87: Ecm = 3.18, Z = 259.03: E
980 Event 251204, Run 659, Split 46: Ecm = 3.18, Z = 223.61: A
981 Event 3077633, Run 946, Split 26: Ecm = 3.18, Z = 339.26: E
982 Event 750950, Run 845, Split 60: Ecm = 3.18, Z = 214.32: E
983 Event 1777756, Run 815, Split 36: Ecm = 3.18, Z = 212.41: A
984 Event 1362039, Run 664, Split 46: Ecm = 3.18, Z = 233.42: D
985 Event 463554, Run 769, Split 99: Ecm = 3.18, Z = 295.55: C
986 Event 608526, Run 674, Split 44: Ecm = 3.18, Z = 245.72: D
987 Event 2168294, Run 754, Split 83: Ecm = 3.19, Z = 235.89: E
988 Event 229867, Run 778, Split 47: Ecm = 3.19, Z = 287.67: B
989 Event 931377, Run 662, Split 44: Ecm = 3.19, Z = 194.24: A
990 Event 1195429, Run 851, Split 53: Ecm = 3.19, Z = 217.74: A
991 Event 2267696, Run 678, Split 58: Ecm = 3.19, Z = 322.68: B
992 Event 28953, Run 672, Split 5: Ecm = 3.19, Z = 241.62: A
993 Event 1285143, Run 752, Split 94: Ecm = 3.19, Z = 209.84: D
994 Event 2371035, Run 942, Split 22: Ecm = 3.19, Z = 283.86: A
995 Event 568095, Run 850, Split 20: Ecm = 3.19, Z = 215.03: A
996 Event 2289848, Run 823, Split 53: Ecm = 3.19, Z = 314.23: B
997 Event 5168571, Run 830, Split 40: Ecm = 3.19, Z = 328.12: B
998 Event 355310, Run 685, Split 72: Ecm = 3.20, Z = 178.83: D
999 Event 2661098, Run 679, Split 42: Ecm = 3.20, Z = 254.78: E
1000 Event 117930, Run 778, Split 23: Ecm = 3.20, Z = 183.41: D
1001 Event 1367622, Run 664, Split 47: Ecm = 3.20, Z = 218.30: D
1002 Event 306099, Run 666, Split 62: Ecm = 3.20, Z = 223.99: E
1003 Event 273618, Run 787, Split 57: Ecm = 3.20, Z = 212.25: B
1004 Event 72689, Run 709, Split 14: Ecm = 3.20, Z = 259.06: D
1005 Event 295923, Run 733, Split 51: Ecm = 3.20, Z = 208.72: D
1006 Event 384481, Run 769, Split 82: Ecm = 3.20, Z = 191.79: A
1007 Event 635789, Run 668, Split 57: Ecm = 3.20, Z = 271.41: E
1008 Event 74148, Run 750, Split 15: Ecm = 3.20, Z = 275.17: B
1009 Event 4950998, Run 829, Split 91: Ecm = 3.21, Z = 184.59: B
1010 Event 1154790, Run 664, Split 4: Ecm = 3.21, Z = 215.51: A
1011 Event 1548279, Run 843, Split 31: Ecm = 3.21, Z = 261.32: A
1012 Event 158428, Run 672, Split 32: Ecm = 3.21, Z = 204.13: D
1013 Event 286220, Run 672, Split 58: Ecm = 3.21, Z = 241.01: B
1014 Event 932589, Run 662, Split 45: Ecm = 3.21, Z = 270.16: B
1015 Event 1083568, Run 688, Split 22: Ecm = 3.21, Z = 251.73: D
1016 Event 124792, Run 759, Split 22: Ecm = 3.21, Z = 340.19: B
1017 Event 643046, Run 661, Split 62: Ecm = 3.21, Z = 261.02: A
1018 Event 405131, Run 769, Split 86: Ecm = 3.21, Z = 222.52: A
1019 Event 16498, Run 712, Split 3: Ecm = 3.21, Z = 242.59: D
1020 Event 32448, Run 801, Split 5: Ecm = 3.21, Z = 224.69: F
1021 Event 1071574, Run 785, Split 34: Ecm = 3.22, Z = 210.75: A
1022 Event 1684479, Run 665, Split 40: Ecm = 3.22, Z = 209.57: D
1023 Event 872268, Run 837, Split 89: Ecm = 3.22, Z = 223.73: D
1024 Event 2061275, Run 678, Split 16: Ecm = 3.22, Z = 289.28: B
1025 Event 987216, Run 790, Split 4: Ecm = 3.22, Z = 224.24: A
1026 Event 1584758, Run 677, Split 15: Ecm = 3.22, Z = 244.21: D
1027 Event 54110, Run 659, Split 6: Ecm = 3.22, Z = 312.54: A
1028 Event 2293212, Run 942, Split 9: Ecm = 3.22, Z = 198.10: D
1029 Event 115632, Run 787, Split 23: Ecm = 3.22, Z = 194.43: D
1030 Event 1314782, Run 664, Split 36: Ecm = 3.22, Z = 221.80: A
1031 Event 263307, Run 672, Split 53: Ecm = 3.23, Z = 275.12: C
1032 Event 1849267, Run 754, Split 12: Ecm = 3.23, Z = 295.47: B
1033 Event 974520, Run 771, Split 4: Ecm = 3.23, Z = 229.14: E
1034 Event 2120768, Run 678, Split 28: Ecm = 3.23, Z = 314.39: B
1035 Event 4995380, Run 830, Split 3: Ecm = 3.23, Z = 218.80: A
1036 Event 2529889, Run 943, Split 21: Ecm = 3.23, Z = 268.62: C
1037 Event 1765688, Run 654, Split 10: Ecm = 3.23, Z = 262.99: A
1038 Event 1163460, Run 771, Split 44: Ecm = 3.24, Z = 255.80: E
1039 Event 1136486, Run 846, Split 45: Ecm = 3.24, Z = 254.49: B
1040 Event 380914, Run 833, Split 54: Ecm = 3.24, Z = 253.28: D
1041 Event 240190, Run 801, Split 50: Ecm = 3.24, Z = 211.70: D
1042 Event 2282928, Run 942, Split 7: Ecm = 3.24, Z = 199.38: A
1043 Event 144139, Run 760, Split 2: Ecm = 3.24, Z = 242.91: A
1044 Event 4255837, Run 682, Split 75: Ecm = 3.25, Z = 311.69: B
1045 Event 332434, Run 672, Split 67: Ecm = 3.25, Z = 223.50: E
1046 Event 412478, Run 836, Split 87: Ecm = 3.25, Z = 236.68: A
1047 Event 281930, Run 750, Split 62: Ecm = 3.25, Z = 219.66: D
1048 Event 567163, Run 661, Split 46: Ecm = 3.25, Z = 204.04: E
1049 Event 990394, Run 846, Split 13: Ecm = 3.25, Z = 217.09: A
1050 Event 950555, Run 707, Split 4: Ecm = 3.25, Z = 205.95: A
1051 Event 794921, Run 675, Split 12: Ecm = 3.26, Z = 263.27: E
1052 Event 1339377, Run 707, Split 85: Ecm = 3.26, Z = 196.12: D
1053 Event 1016921, Run 662, Split 62: Ecm = 3.26, Z = 230.59: B
1054 Event 3568427, Run 681, Split 33: Ecm = 3.26, Z = 212.04: A
1055 Event 609891, Run 818, Split 32: Ecm = 3.26, Z = 227.19: A
1056 Event 324443, Run 783, Split 65: Ecm = 3.26, Z = 181.06: A
1057 Event 3732114, Run 827, Split 23: Ecm = 3.26, Z = 276.59: D
1058 Event 5024333, Run 830, Split 9: Ecm = 3.26, Z = 203.31: A
1059 Event 22511, Run 769, Split 4: Ecm = 3.27, Z = 346.03: B
1060 Event 102801, Run 778, Split 20: Ecm = 3.27, Z = 218.75: E
1061 Event 1779839, Run 772, Split 74: Ecm = 3.27, Z = 244.23: A
1062 Event 62211, Run 844, Split 12: Ecm = 3.27, Z = 231.60: B
1063 Event 1482515, Run 791, Split 14: Ecm = 3.27, Z = 297.03: D
1064 Event 821419, Run 779, Split 77: Ecm = 3.27, Z = 212.03: D
1065 Event 412027, Run 709, Split 84: Ecm = 3.27, Z = 226.51: D
1066 Event 978975, Run 846, Split 11: Ecm = 3.27, Z = 250.99: A
1067 Event 5004644, Run 684, Split 30: Ecm = 3.28, Z = 207.41: A
1068 Event 2929022, Run 946, Split 0: Ecm = 3.28, Z = 281.50: A
1069 Event 2377022, Run 942, Split 23: Ecm = 3.28, Z = 209.96: D
1070 Event 2636157, Run 944, Split 11: Ecm = 3.28, Z = 236.69: A
1071 Event 290055, Run 833, Split 35: Ecm = 3.28, Z = 216.03: E
1072 Event 294059, Run 672, Split 59: Ecm = 3.28, Z = 281.06: A
1073 Event 319730, Run 801, Split 67: Ecm = 3.28, Z = 224.75: A
1074 Event 1328934, Run 785, Split 89: Ecm = 3.28, Z = 251.18: A
1075 Event 1073685, Run 790, Split 22: Ecm = 3.28, Z = 249.42: A
1076 Event 875157, Run 818, Split 89: Ecm = 3.28, Z = 288.51: E
1077 Event 302880, Run 833, Split 37: Ecm = 3.29, Z = 177.95: A
1078 Event 3982305, Run 827, Split 77: Ecm = 3.29, Z = 340.32: B
1079 Event 2276107, Run 755, Split 9: Ecm = 3.29, Z = 201.58: D
1080 Event 334074, Run 833, Split 44: Ecm = 3.29, Z = 250.89: E
1081 Event 1087736, Run 707, Split 33: Ecm = 3.29, Z = 205.98: D
1082 Event 66581, Run 769, Split 13: Ecm = 3.29, Z = 210.69: E
1083 Event 3551044, Run 681, Split 29: Ecm = 3.29, Z = 200.64: D
1084 Event 2675118, Run 944, Split 18: Ecm = 3.29, Z = 217.97: A
1085 Event 564942, Run 686, Split 16: Ecm = 3.29, Z = 220.14: B
1086 Event 2495002, Run 943, Split 15: Ecm = 3.29, Z = 193.04: A
