3.31    16590.3 0.134305        5121.5
3.32    16768.2 0.133891        5170.51
3.33    16945.9 0.134068        5217.46
3.34    17126.7 0.133493        5262.15
3.35    17306.8 0.13308 5305.02
3.36    17488.9 0.132782        5351.02
3.37    17673.8 0.132436        5394.5
3.38    17857.6 0.132112        5438.84
3.39    18043.2 0.132188        5484.03
3.4     18227   0.131812        5528.27
3.41    18417.4 0.131495        5574.36
3.42    18605.1 0.13117 5619.65
3.43    18796.9 0.13084 5664.23
3.44    18986.7 0.130514        5708.4
3.45    19179   0.130229        5753.31
3.46    19373.6 0.130025        5798.76
3.47    19567.4 0.12973 5844.14
3.48    19763.4 0.129448        5890.55
3.49    19959.2 0.129142        5937.13
3.5     20158.2 0.128878        5983.75
3.51    20357   0.12865 6030.32
3.52    20556.4 0.128433        6077.08
3.53    20760   0.128132        6125.35
3.54    20959.8 0.12787 6172.44
3.55    21163.7 0.127625        6220.36
3.56    21369.9 0.127397        6268.35
3.57    21575.3 0.127157        6322.05
3.58    21783.5 0.126909        6374.4
3.59    21989.6 0.126636        6425.25
3.6     22194.7 0.127212        6475.35
3.61    22406.6 0.126661        6527.15
3.62    22618.2 0.126318        6578.66
3.63    22833.1 0.126052        6630.94
3.64    23045.2 0.125797        6675.72
3.65    23259.9 0.125546        6723.53
3.66    23475   0.125274        6772.09
3.67    23691.1 0.124994        6820.88
3.68    23914.1 0.124779        6871.38
3.69    24132.2 0.124555        6920.29
3.7     24352.6 0.124315        6969.96
3.71    24574.7 0.124056        7020.41
3.72    24795.1 0.123812        7069.8
3.73    25021.2 0.123586        7120.84
3.74    25246.6 0.123369        7171.31
3.75    25471.8 0.123117        7221.65
3.76    25702.5 0.122924        7273.56
3.77    25928   0.122666        7336.18
3.78    26156.8 0.12243 7391.26
3.79    26388.4 0.122216        7446.42
3.8     26615.3 0.123446        7499.16
3.81    26851.6 0.122248        7554.72
3.82    27089.8 0.12193 7610.65
3.83    27321.8 0.121634        7664.01
3.84    27555.1 0.121417        7704.05
3.85    27794.3 0.121189        7754.18
3.86    28034.2 0.1209  7805.49
3.87    28276.9 0.120644        7857.83
3.88    28518.2 0.120418        7909.04
3.89    28757.4 0.120235        7959.7
3.9     28999.1 0.119997        8011
3.91    29245.2 0.119728        8063.87
3.92    29490.7 0.119533        8116.57
3.93    29737.9 0.119262        8169.07
3.94    29986.6 0.119074        8222.01
3.95    30238.4 0.118871        8281.65
3.96    30482   0.118648        8337.04
3.97    30737.8 0.118438        8395.89
3.98    30984.3 0.118782        8451.86
3.99    31240.6 0.118404        8509.26
4       31494.1 0.118162        8576.12
4.01    31753.4 0.11796 8639.65
4.02    32008.6 0.117651        8694.45
4.03    32262.1 0.118439        8749.34
4.04    32521.1 0.117761        8805.81
4.05    32783.5 0.117391        8862.37
4.06    33042.9 0.117085        8919.06
4.07    33306.9 0.116877        8965.5
